PID,Sale_Price
902102100,127498.80536990726
528166150,324997.29931340343
909101080,98166.63091803194
905475160,128798.49943408917
528222090,180800.04357515238
902206270,127448.52514548178
902106070,123412.53997551661
902106090,137154.17413938793
528431070,249926.51935293528
923228110,95175.45776947752
535457020,152340.10744089665
906380130,238894.65516582536
903226170,119377.98963011813
907227030,136649.47240988267
907285020,227366.5503545034
531450040,184499.16268073098
532376110,134260.35152150388
909425270,172060.8581526349
533253160,197233.74298662957
527163010,181374.53176914324
534477090,149721.75445899318
528250020,186470.22125510033
905452160,135645.7968427737
907196040,213717.5669262548
533210020,163017.9760602028
532478020,292215.0570400816
534278150,152569.27555128853
528188040,190367.3075672386
533213010,233119.49007840588
923204150,136484.44988368018
528221030,176954.98986500924
528221070,184501.30348968113
535455060,119924.67697554051
914460110,210272.98791582417
531382070,266179.511244642
909131125,125592.8520125026
533350120,258254.55310261768
923226320,86078.92526914364
909251170,146559.70472297413
535478090,119118.92794811334
908152260,146743.45834191077
535179160,138783.3696578688
534427140,142473.68283176565
908188120,145615.26125590087
906225180,190671.10453713025
903225040,116260.70447029102
533221040,170270.44290619213
902101010,111619.6390844322
528228405,217328.91808151943
911370530,253635.25724521934
902107030,130040.13224027654
909275030,149349.64305148282
909254050,170469.148025035
902125020,119801.79987452662
535305160,117304.83729704528
534252040,147096.67148547442
903227090,124729.72660717832
535178120,141916.6551852313
528458060,207953.8145203216
902104060,89974.01490339631
902325050,155290.20177766052
528429110,241602.9507014136
902207220,260021.21164180842
535152200,143186.2729669454
907275010,238629.01622803503
910202060,108079.59634822459
527451020,117957.8663898457
534128100,165928.0149250877
924100020,173163.7992884066
535376090,118819.82475619827
528106070,310342.3571812761
908188130,145076.11219917185
907227300,125992.6180402665
907295100,216277.329967821
916402015,190231.25854749567
535453080,138595.84145551894
908127120,110189.45955540828
527451290,98806.22176171867
902326030,209615.46484459226
528385050,251931.47887923272
534127260,162677.4377051617
527376110,183392.85381710585
531479020,97043.37824718535
907405020,224017.3965223232
908151050,151369.8942255091
